path,top_folder,category,trust_level,title,size_bytes,duplicate_suffix_copy
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/error_rt_coupling_diagnostic/summaries/epoch_or_parameter_sensitivity.md,natural_layer_to_time_var_ww,current_supporting,current_context,Epoch Or Parameter Sensitivity,708,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/error_rt_coupling_diagnostic/summaries/error_count_and_power_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Error Count And Power Summary,633,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/error_rt_coupling_diagnostic/summaries/error_rt_coupling_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Error-RT Coupling Diagnostic Summary,3885,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/error_rt_length_decomposition/summaries/error_rt_length_decomposition_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Error RT Length Decomposition,3267,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_best_backbone_candidate/figures_publication/faithful_ww_best_backbone_human_signature_summary_figure_note.md,natural_layer_to_time_var_ww,current_supporting,current_context,,255,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_best_backbone_candidate/summaries/README.md,natural_layer_to_time_var_ww,current_supporting,current_context,Folder Contents,380,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_best_backbone_candidate/summaries/faithful_ww_best_backbone_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Faithful WW Best Backbone Candidate,1858,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/code_audit/ww_core_parameter_audit.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW core parameter audit,831,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/selected_model/selected_faithful_ww_hvenet_model_readme.md,natural_layer_to_time_var_ww,current_supporting,current_context,Selected faithful WW-HVENet model,156,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/summaries/advisor_update_faithful_ww_hvenet.md,natural_layer_to_time_var_ww,current_supporting,current_context,Advisor update faithful WW-HVENet,531,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/summaries/faithful_ww_hvenet_core_fit_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Faithful WW-HVENet core fit summary,1082,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/summaries/faithful_ww_hvenet_vs_previous_mechanisms.md,natural_layer_to_time_var_ww,current_supporting,current_context,Faithful WW-HVENet vs previous mechanisms,221,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit/summaries/ww_core_parameter_audit_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW core parameter audit,831,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/code_audit/ww_core_parameter_audit.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW core parameter audit,831,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/selected_model/selected_stage2_stage3_faithful_ww_model_readme.md,natural_layer_to_time_var_ww,current_supporting,current_context,,219,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/summaries/advisor_update_stage2_stage3_completion.md,natural_layer_to_time_var_ww,current_supporting,current_context,Advisor update stage2 / stage3 completion,4264,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/summaries/stage2_stage3_completion_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Stage 2 / Stage 3 completion input inventory,2172,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/summaries/stage2_stage3_completion_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Stage 2 / Stage 3 completion summary,2763,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/faithful_ww_hvenet_core_fit_stage2_stage3_completion/summaries/stage2_stage3_vs_previous_mechanisms.md,natural_layer_to_time_var_ww,current_supporting,current_context,Stage 2 / Stage 3 vs previous mechanisms,373,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/full_20260717/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2814,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/full_20260717_v2/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2961,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/full_20260717_v3/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2961,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/smoke_20260717_v3/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2109,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/smoke_20260717_v4/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2246,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_measurement_mechanism_followup/smoke_20260717_v5/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 测量误差与机制修复结果,2961,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_rt_4bin_fitting/baseline_diagnostic_20260716_v2/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 4-bin fitting summary,239,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_rt_4bin_fitting/crossval_4bin_20260716/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 4-bin fitting summary,1151,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_rt_4bin_fitting/crossval_4bin_20260716_final/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker 4-bin fitting summary,1151,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_rt_4bin_fitting/dual_smoke_20260716/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker dual-track 4-bin summary,1426,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/flanker_rt_4bin_fitting/dual_track_4bin_20260716_final/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Flanker dual-track 4-bin summary,1426,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/mechanism_redesign_conflict_adaptive_schedule/summaries/mechanism_redesign_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign input inventory,4959,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/mechanism_redesign_conflict_adaptive_schedule/summaries/mechanism_redesign_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign summary,2948,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/natural_evidence_dynamics_optimization/summaries/natural_evidence_dynamics_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Natural evidence-dynamics input inventory,1963,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/natural_evidence_dynamics_optimization/summaries/natural_evidence_dynamics_optimization_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Natural evidence dynamics optimization summary,764,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/figures_publication/figure_style_notes.md,natural_layer_to_time_var_ww,current_supporting,current_context,Figure Style Notes,60,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/figures_publication/readout_caf_mechanism_diagnostic_caption.md,natural_layer_to_time_var_ww,current_supporting,current_context,,416,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/caf_decomposition_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,CAF Decomposition Summary,212,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/choice_rule_comparison_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Choice Rule Comparison Summary,468,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/current_best_model_audit.md,natural_layer_to_time_var_ww,current_supporting,current_context,Current Best Model Audit,427,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/group_parameter_effect_on_ww.md,natural_layer_to_time_var_ww,current_supporting,current_context,Group Parameter Effect On WW,446,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/readout_caf_mechanism_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Readout-CAF Mechanism Diagnostic Summary,4725,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/readout_time_evidence_diagnostic.md,natural_layer_to_time_var_ww,current_supporting,current_context,Readout-Time Evidence Diagnostic,362,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_caf_mechanism_diagnostic/summaries/rt_spread_mechanism_attribution.md,natural_layer_to_time_var_ww,current_supporting,current_context,RT Spread Mechanism Attribution,885,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/summaries/gated_readout_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Gated readout input inventory,31355,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/summaries/gated_readout_model_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Gated readout model summary,2965,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/summaries/incongruent_error_failure_and_next_model_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Incongruent Error Failure and Next Model Summary,2896,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/summaries/readout_choice_uncertainty_mechanism_comparison_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Readout-Choice Uncertainty Mechanism Comparison Summary,4886,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/summaries/trajectory_viability_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Trajectory viability diagnostic summary,1905,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/visualization_current_selected_model/summary/current_selected_model_for_visualization.md,natural_layer_to_time_var_ww,current_supporting,current_context,Current Selected Model for Visualization,2221,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/readout_choice_uncertainty_mechanism_comparison/visualization_current_selected_model/summary/current_selected_model_visualization_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Current Selected Model Visualization Summary,11534,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/rt_skewness_diagnostic/summaries/rt_skewness_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,RT Skewness Diagnostic Summary,2982,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/constraint_first_rescreen/summaries/constraint_first_rescreen_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Constraint-first rescreen input inventory,3399,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/constraint_first_rescreen/summaries/constraint_first_rescreen_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Constraint-first rescreen summary,2927,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/summaries/schedule_compression_coarse_metric_audit.md,natural_layer_to_time_var_ww,current_supporting,current_context,Schedule compression coarse metric audit,735,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/summaries/schedule_compression_pareto_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Schedule compression Pareto input inventory,2121,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/summaries/schedule_compression_pareto_search_repaired_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Schedule compression Pareto search repaired summary,840,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/schedule_compression_pareto_search/summaries/schedule_compression_pareto_search_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Schedule compression Pareto search summary,943,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/summaries/representative_extreme_age_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Representative Extreme-age Subset Diagnostic Summary,4961,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/summaries/representative_fitting_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Representative Fitting Summary,564,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/summaries/representative_sampling_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Representative Sampling Summary,701,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/summaries/representative_subset_evidence_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Representative Subset Evidence Summary,334,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/time_gap_choice_noise_diagnostic/summaries/time_gap_choice_noise_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Time + Gap Choice Noise Diagnostic,1283,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/trial_variable_conflict_recovery/full_20260717_v1/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,试次间冲突恢复机制检验,1292,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/trial_variable_conflict_recovery/full_20260717_v2/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,试次间冲突恢复机制检验,1589,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/trial_variable_conflict_recovery/full_strict_20260717_v3/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,试次间冲突恢复机制检验,1674,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/trial_variable_conflict_recovery/smoke_20260717_b/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,试次间冲突恢复机制检验,1292,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/trial_variable_conflict_recovery/smoke_strict_20260717_a/summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,试次间冲突恢复机制检验,1675,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/variational_evidence_uncertainty_diagnostic/summaries/variational_evidence_uncertainty_diagnostic_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Variational evidence uncertainty diagnostic summary,1505,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/variational_evidence_uncertainty_diagnostic/summaries/variational_evidence_uncertainty_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Variational evidence uncertainty input inventory,2631,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/word_compatible_recovery_response_capture/summaries/mechanism_redesign_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign input inventory,4959,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/word_compatible_recovery_response_capture/summaries/mechanism_redesign_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign summary,2025,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/word_compatible_recovery_response_capture/summaries/word_compatible_recovery_response_capture_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Word-compatible recovery / response-capture summary,1182,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_age_specific_ww_noise/summaries/age_specific_ww_noise_recommended_update.md,natural_layer_to_time_var_ww,current_supporting,current_context,Age-specific WW noise recommendation update,1599,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_age_specific_ww_noise/summaries/age_specific_ww_noise_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 age-specific intrinsic Wong-Wang noise summary,1413,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_age_specific_ww_noise/summaries/mechanism_redesign_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign input inventory,4959,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_evidence_gate_and_execution_validation/figures_nature_r/figure_contract_and_qa_notes.md,natural_layer_to_time_var_ww,current_supporting,current_context,Figure contract and QA notes,1079,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_evidence_gate_and_execution_validation/summaries/wr2_evidence_gate_and_execution_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 证据门控与执行时间验证,798,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_hierarchical_individual_model/summaries/individual_model_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 分层个体模型结果,665,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_mentor_report_figures_20260719/README.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 导师汇报重绘图,712,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_mentor_report_figures_20260719_v2/README.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 导师汇报重绘图,712,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_rt_variability_extension/summaries/conservative_report_talking_points.md,natural_layer_to_time_var_ww,current_supporting,current_context,Conservative report talking points,1203,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_rt_variability_extension/summaries/wr2_rt_variability_extension_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 RT variability extension summary,1063,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_uncertainty_schedule_fine_search/summaries/mechanism_redesign_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign input inventory,4959,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_uncertainty_schedule_fine_search/summaries/mechanism_redesign_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,Mechanism redesign summary,1731,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_uncertainty_schedule_fine_search/summaries/wr2_fine_search_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 uncertainty schedule fine search summary,1236,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_uncertainty_schedule_fine_search/summaries/wr2_model_architecture_and_word_guidance.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 model architecture and Word writing guidance,2919,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/wr2_upstream_evidence_mapping_individual_validation/summaries/final_chinese_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WR2 上游证据映射个体差异验证总结,889,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/ww_operating_regime_audit/selected_model/selected_ww_regime_model_readme.md,natural_layer_to_time_var_ww,current_supporting,current_context,Selected WW regime model,274,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/ww_operating_regime_audit/summaries/ww_operating_regime_audit_summary.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW operating regime audit summary,2137,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/ww_operating_regime_audit/summaries/ww_operating_regime_input_inventory.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW operating regime input inventory,2291,no
natural_layer_to_time_var_ww/representative_extreme_age_subset_5000/ww_operating_regime_audit/summaries/ww_vs_previous_mechanisms_interpretation.md,natural_layer_to_time_var_ww,current_supporting,current_context,WW vs previous mechanisms interpretation,710,no
organized/FILE_MAPPING.md,organized,legacy_or_historical_reference,legacy_reference_only,File-by-file mapping: results directory,16138,no
organized/README.md,organized,legacy_or_historical_reference,legacy_reference_only,Results organization guide,12076,no
organized/archive/age_groups_raw/analysis_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Age-Group Post-Stage2 Analysis,2025,no
organized/archive/standalone_figures/analysis_results.md,organized,legacy_or_historical_reference,legacy_reference_only,Human Data Analysis Report,4434,no
organized/archive 2/age_groups_raw/analysis_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Age-Group Post-Stage2 Analysis,2025,no
organized/archive 2/standalone_figures/analysis_results.md,organized,legacy_or_historical_reference,legacy_reference_only,Human Data Analysis Report,4434,no
organized/current_M3_time_gap_model_package_2026-07-01/README.md,organized,legacy_or_historical_reference,legacy_reference_only,当前 M3 time+gap 候选模型文件包（2026-07-01）,4091,no
organized/current_M3_time_gap_model_package_2026-07-01/key_human_context/integrated_current_results_analysis.md,organized,legacy_or_historical_reference,legacy_reference_only,Integrated current-results analysis,2636,no
organized/current_M3_time_gap_model_package_2026-07-01/organized_memos/current_model_optimization_execution_plan_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化执行方案（2026-06-30）,8431,no
organized/current_M3_time_gap_model_package_2026-07-01/organized_memos/current_model_optimization_followup_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化后续执行记录（2026-06-30）,4982,no
organized/current_M3_time_gap_model_package_2026-07-01/organized_memos/current_model_optimization_run_summary_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,当前模型优化执行总结（2026-06-30）,7482,no
organized/current_M3_time_gap_model_package_2026-07-01/organized_memos/mechanism_direction_memo_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,机制方向备忘录（2026-06-30）,18123,no
organized/current_M3_time_gap_model_package_2026-07-01/organized_memos/model_optimization_tiered_plan_2026-06-30.md,organized,legacy_or_historical_reference,legacy_reference_only,模型优化分档方案（2026-06-30）,14345,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/age_group_restricted_fitting/age_group_restricted_fitting_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Age-group Restricted Parameter Fitting Summary,3308,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/extraction_unit_decision.md,organized,legacy_or_historical_reference,legacy_reference_only,Extraction Unit Decision,1495,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/full_age_group_cache_build_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Full Age-group VGG / Layerwise Evidence Cache Build Summary,2574,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/full_age_group_evidence_audit_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Full Age-group Evidence Audit Summary,1903,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/full_age_group_evidence_coverage_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Full Age-group Evidence Coverage Summary,266,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/full_extraction_benchmark_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Full Extraction Benchmark Summary,293,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/full_run_readiness_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Full-run Readiness Summary,1214,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/full_age_group_vgg_evidence_cache_dryrun_20_29_80_89/resume_integrity_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Resume Integrity Summary,56,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/summaries/gated_readout_input_inventory.md,organized,legacy_or_historical_reference,legacy_reference_only,Gated readout input inventory,31355,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/summaries/gated_readout_model_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Gated readout model summary,2965,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/summaries/incongruent_error_failure_and_next_model_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Incongruent Error Failure and Next Model Summary,2896,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/summaries/readout_choice_uncertainty_mechanism_comparison_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Readout-Choice Uncertainty Mechanism Comparison Summary,4886,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/summaries/trajectory_viability_diagnostic_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Trajectory viability diagnostic summary,1905,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/visualization_current_selected_model/summary/current_selected_model_for_visualization.md,organized,legacy_or_historical_reference,legacy_reference_only,Current Selected Model for Visualization,2221,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/readout_choice_uncertainty_mechanism_comparison/visualization_current_selected_model/summary/current_selected_model_visualization_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Current Selected Model Visualization Summary,11534,no
organized/current_M3_time_gap_model_package_2026-07-01/source_results/time_gap_choice_noise_diagnostic/summaries/time_gap_choice_noise_diagnostic_summary.md,organized,legacy_or_historical_reference,legacy_reference_only,Time + Gap Choice Noise Diagnostic,1283,no
organized/current_best_response_supervision/frozen_current_best_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Frozen current-best response-supervision memo,1679,no
organized/current_best_response_supervision/response_supervision_interim_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Response-supervision interim memo,1117,no
organized/handoff/CURRENT_STATUS.md,organized,legacy_or_historical_reference,legacy_reference_only,Current status / handoff note,12087,no
organized/handoff/HANDOFF_INDEX.md,organized,legacy_or_historical_reference,legacy_reference_only,Handoff document index,4881,no
organized/handoff/NEXT_STEP_DECISION_MEMO.md,organized,legacy_or_historical_reference,legacy_reference_only,Next-step decision memo,5006,no
organized/handoff/OFFLINE_AUTORUN_NOTE.md,organized,legacy_or_historical_reference,legacy_reference_only,Offline / autorun note,1581,no
organized/handoff/agent_file_structure_cleanup_prompt.md,organized,legacy_or_historical_reference,legacy_reference_only,Agent prompt: organize and clean current file structure,4891,no
organized/handoff/ai_prompt_error_regime_experiment.md,organized,legacy_or_historical_reference,legacy_reference_only,Coding Prompt — Drive Human-Like Error Responses and Behavioral Signatures,7165,no
organized/handoff/archive_cleanup_plan.md,organized,legacy_or_historical_reference,legacy_reference_only,Archive / cleanup plan,2407,no
organized/handoff/error_regime_experiment_chain_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Error-Regime Experiment Chain Memo,9770,no
organized/handoff/final_post_prototype_decision_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Final Post-Prototype Decision Memo,13379,no
organized/handoff/logs.md,organized,legacy_or_historical_reference,legacy_reference_only,Experiment log summary,2772,no
organized/handoff/post_error_ordering_decision_memo.md,organized,legacy_or_historical_reference,legacy_reference_only,Post-Error-Ordering Decision Memo,14280,no
organized/handoff/rt_readout_redesign_options.md,organized,legacy_or_historical_reference,legacy_reference_only,RT readout redesign options while preserving accumulation,2755,no
